iter	RMSE
466	0.004094545153
467	0.004091138532
468	0.004081824697
469	0.004078528836
470	0.004073533465
471	0.004068685621
472	0.004065308256
473	0.004062073916
474	0.004061566241
475	0.004056338063
476	0.004052089104
477	0.004051474645
478	0.004047233448
479	0.004038385288
480	0.004036752713
481	0.004034945511
482	0.004029640016
483	0.004023878001
484	0.00402034212
485	0.004016429532
486	0.004016026549
487	0.004010646786
488	0.004002737099
489	0.003997022
490	0.003995548409
491	0.003994338746
492	0.003990852466
493	0.00398561418
494	0.003981369803
495	0.003976405208
496	0.003976383076
497	0.003971707425
498	0.003963239191
499	0.00395874234
500	0.003954396068
501	0.003950521112
502	0.003946819933
503	0.00394241983
504	0.003942088637
505	0.00393790227
506	0.003932709323
507	0.00392778368
508	0.0039224126
509	0.003918084936
510	0.003912657438
511	0.003903984457
512	0.003896104824
513	0.003890908458
514	0.003887939476
515	0.003882850524
516	0.003878137678
517	0.003874266783
518	0.003870354122
519	0.003870340297
520	0.003869917456
521	0.003867066048
522	0.003863018422
523	0.003860307284
524	0.003860292557
525	0.003855253412
526	0.003851981106
527	0.003851970687
528	0.003848141617
529	0.003848118749
530	0.003847154296
531	0.003841473475
532	0.003837249506
533	0.003833644366
534	0.003829684056
535	0.003827655205
536	0.003823065153
537	0.003820657851
538	0.003817350207
539	0.003814050725
540	0.003808212891
541	0.003804643382
542	0.003802084496
543	0.003798106984
544	0.003797392046
545	0.003792844118
546	0.003789306081
547	0.003785574164
548	0.003783946029
549	0.003783938149
550	0.003781606591
551	0.003775139356
552	0.003770938687
553	0.003767919085
554	0.003760693412
555	0.003759962143
556	0.003759953421
557	0.003754970438
558	0.003751717511
559	0.003748688964
560	0.003745532535
561	0.003741612455
562	0.003741569969
563	0.003736358277
564	0.003730401369
565	0.00372652512
566	0.003723114545
567	0.003723098325
568	0.003719592143
569	0.003715500801
570	0.003709707464
571	0.003709202414
572	0.00370612955
573	0.003700033741
574	0.003697245613
575	0.003693336798
576	0.003690068692
577	0.003690060678
578	0.003686208818
579	0.003681659107
580	0.003678658268
581	0.003673289322
582	0.003673049941
583	0.003670607309
584	0.003667221481
585	0.003664656057
586	0.003660324613
587	0.003660317574
588	0.003655761222
589	0.003652693289
590	0.003651839094
591	0.003648613579
592	0.003648597374
593	0.003646856256
594	0.003643166597
595	0.003640768553
596	0.003637788507
597	0.003637780055
598	0.003635003962
599	0.003629940149
600	0.003627575449
601	0.003624003087
602	0.003620247922
603	0.003620241348
604	0.003618176101
605	0.003615100659
606	0.003609741722
607	0.00360647072
608	0.003603931402
609	0.003598492219
610	0.003595316945
611	0.003592762441
612	0.003592754121
613	0.003592605693
614	0.003586691623
615	0.003583623624
616	0.00357862042
617	0.003575379761
618	0.003571355229
619	0.003567660104
620	0.003564153948
621	0.003559655616
622	0.003557505473
623	0.003554014947
624	0.003550645898
625	0.003547700765
626	0.003547694732
627	0.003545413011
628	0.003543631515
629	0.00354042407
630	0.003537808644
631	0.003537614997
632	0.003535680773
633	0.003535644736
634	0.003530534868
635	0.003527571881
636	0.003522273167
637	0.003522260345
638	0.003516603351
639	0.003513822989
640	0.003511326165
641	0.003508091097
642	0.003505524143
643	0.0035047818
644	0.003500708473
645	0.003500257639
646	0.003497028105
647	0.003494334847
648	0.003490714276
649	0.003490709032
650	0.003487777792
651	0.003485647589
652	0.003483027673
653	0.003480806953
654	0.00347607577
655	0.003471545961
656	0.003471540855
657	0.003467811222
658	0.003464763225
659	0.003461278233
660	0.003458490236
661	0.00345590776
662	0.003452992571
663	0.003450337547
664	0.003447070111
665	0.003445420497
666	0.003441432954
667	0.003439319419
668	0.003435467878
669	0.00343231025
670	0.003429252233
671	0.003428861808
672	0.00342581862
673	0.003423504289
674	0.003419993439
675	0.003416211363
676	0.003411580075
677	0.003411575943
678	0.003408832667
679	0.003406421731
680	0.003403756948
681	0.003400689834
682	0.003397645516
683	0.003394396526
684	0.003391803453
685	0.003389657323
686	0.003385192756
687	0.00338215122
688	0.003380682117
689	0.003377840824
690	0.003374809611
691	0.00337194926
692	0.003367765388
693	0.003363738922
694	0.003363628353
695	0.003359340672
696	0.003356758391
697	0.00335381036
698	0.003351133061
699	0.003347170742
700	0.003344194154
701	0.003341783009
702	0.00333990118
703	0.003339897626
704	0.003337949155
705	0.003335406138
706	0.00333267538
707	0.003329244591
708	0.003326173016
709	0.003322942485
710	0.003320425081
711	0.003317724948
712	0.00331505676
713	0.003315044222
714	0.003311976147
715	0.003308192518
716	0.003305657168
717	0.003303059621
718	0.003300347177
719	0.003297919675
720	0.003297915466
721	0.00329451428
722	0.003291917229
723	0.003288604314
724	0.003288490578
725	0.00328567863
726	0.003282503272
727	0.00328249931
728	0.0032784748
729	0.003276426538
730	0.003273665648
731	0.003273656608
732	0.003273652012
733	0.003273140082
734	0.003270432188
735	0.003268615666
736	0.003266538716
737	0.003264536077
738	0.003262315821
739	0.003261868369
740	0.003258191691
741	0.003255734009
742	0.003252790787
743	0.003250153755
744	0.003247643248
745	0.003245196201
746	0.003243312588
747	0.003240717777
748	0.003240422883
749	0.00323814703
750	0.003236010539
751	0.00323375681
752	0.003231338805
753	0.003227732279
754	0.003223897943
755	0.003221020872
756	0.003219166004
757	0.003216547172
758	0.003216543394
759	0.003216440499
760	0.003215274892
761	0.003213703661
762	0.003210339976
763	0.003208528475
764	0.003206213304
765	0.003202771122
766	0.003200776309
767	0.003199046443
768	0.003196343257
769	0.003196031664
770	0.003195880744
771	0.0031956798
772	0.003192672042
773	0.003188339332
774	0.003186752518
775	0.003183640635
776	0.003181458195
777	0.003178606904
778	0.003178598069
779	0.003176213264
780	0.003173493114
781	0.003171176363
782	0.003167955953
783	0.00316785466
784	0.003165442967
785	0.003165436309
786	0.003162693165
787	0.003162688931
788	0.0031602429
789	0.0031588118
790	0.003155952591
791	0.003153802468
792	0.003150862435
793	0.00314919479
794	0.003146567947
795	0.003144166155
796	0.003141497052
797	0.003138239472
798	0.003136727719
799	0.003135110904
800	0.003133098318
801	0.003129970909
802	0.003127052692
803	0.003125724509
804	0.003122756131
805	0.003119963967
806	0.0031181084
807	0.003114871414
808	0.003114864858
809	0.003113243287
810	0.003113239568
811	0.003110981328
812	0.003108637647
813	0.003105427713
814	0.003102592267
815	0.003099555557
816	0.003096687487
817	0.00309515356
818	0.003095150133
819	0.003092397399
820	0.003090345487
821	0.003087977887
822	0.003084831693
823	0.003082518287
824	0.0030806208
825	0.003079092006
826	0.003076366861
827	0.003074552522
828	0.003071590333
829	0.003070067799
830	0.003068150759
831	0.003065429146
832	0.003063320145
833	0.003061336589
834	0.003059212546
835	0.003056594595
836	0.003055046102
837	0.003052476571
838	0.003050594126
839	0.003048644496
840	0.003046393565
841	0.003044835706
842	0.003042738948
843	0.00304057848
844	0.003039132787
845	0.003036482067
846	0.003034082259
847	0.0030319472
848	0.003029781165
849	0.00302661464
850	0.003024099827
851	0.003022646146
852	0.003019841885
853	0.003019839903
854	0.003017692304
855	0.003016083495
856	0.00301397735
857	0.003011144315
858	0.003008941283
859	0.003006431742
860	0.003004677498
861	0.003002555187
862	0.00300057705
863	0.00299825097
864	0.002996487083
865	0.002994989696
866	0.002992968102
867	0.002989495742
868	0.002987906611
869	0.002987904116
870	0.002985430881
871	0.002983346708
872	0.00298087688
873	0.002978653409
874	0.002976910656
875	0.002974616766
876	0.002971875301
877	0.002969677885
878	0.002967672918
879	0.002965868993
880	0.00296292718
881	0.002961125035
882	0.002959187521
883	0.002956864801
884	0.002954015547
885	0.002952137704
886	0.002949613805
887	0.002947182388
888	0.002945724571
889	0.002943622954
890	0.002943620323
891	0.002941694841
892	0.002938608948
893	0.002937339466
894	0.002934805199
895	0.002932661482
896	0.002930170705
897	0.002928374406
898	0.002926334255
899	0.002923685873
900	0.002921715175
901	0.002920489709
902	0.002918661093
903	0.002917541331
904	0.00291572139
905	0.002914698014
906	0.002912313738
907	0.002910149975
908	0.002907887507
909	0.002907885366
910	0.002905752275
911	0.002905750192
912	0.002905748544
913	0.00290574125
914	0.002905739292
915	0.002903297326
916	0.002901678094
917	0.002899805245
918	0.002897509842
919	0.002896520752
920	0.002893971168
921	0.002892015752
922	0.002889955232
923	0.002888248871
924	0.002885217621
925	0.002882469898
926	0.002881542563
927	0.002879529243
928	0.002879219521
929	0.002878066062
930	0.002875854288
931	0.00287428229
932	0.002871846595
933	0.002870495801
934	0.002868714069
935	0.002866894553
936	0.002864483495
937	0.002862531479
938	0.002860826224
939	0.002858679888
940	0.002856478735
941	0.002855218483
942	0.002853343552
943	0.002851647158
944	0.00284974196
945	0.002848359607
946	0.002845334303
947	0.002843450512
948	0.002841787774
949	0.002841753997
950	0.002839299838
951	0.00283769376
952	0.002835206321
953	0.002833024896
954	0.00283121461
955	0.002829701314
956	0.002827457899
957	0.00282587586
958	0.002824149904
959	0.002821889007
960	0.002819895429
961	0.0028184684
962	0.002816107196
963	0.002814583747
964	0.002813109755
965	0.00281155476
966	0.002810082399
967	0.002808543007
968	0.002805994739
969	0.002804349609
970	0.002803323149
971	0.002800889325
972	0.002798468039
973	0.002795867943
974	0.002795494354
975	0.002794409767
976	0.002792109605
977	0.002790069465
978	0.002787921304
979	0.002785949202
980	0.002783844777
981	0.002783839671
982	0.002782368781
983	0.002781331173
984	0.002778728387
985	0.002777534414
986	0.002775330535
987	0.002773945611
988	0.002772426513
989	0.002770516546
990	0.002770515174
991	0.002768785038
992	0.002766802718
993	0.002765371742
994	0.002763070223
995	0.002760920498
996	0.002760005042
997	0.002758431906
998	0.002756920318
999	0.002754941426
1000	0.002754139283
1001	0.002752259414
1002	0.002750142942
1003	0.002748597157
1004	0.002747356788
1005	0.002747340276
1006	0.002745545084
1007	0.002744190877
1008	0.00274242527
1009	0.002740065235
1010	0.002739018978
1011	0.002738106941
1012	0.002738103556
1013	0.002736017488
1014	0.002734635701
1015	0.002732349326
1016	0.002730467297
1017	0.002728707108
1018	0.00272771693
1019	0.002726299375
1020	0.002724436433
1021	0.00272277569
1022	0.002720881651
1023	0.002718714721
1024	0.002717207465
1025	0.002715906773
1026	0.00271443908
1027	0.002712221839
1028	0.002710977261
1029	0.002709753353
1030	0.002708605582
1031	0.002706715971
1032	0.00270641507
1033	0.002705240806
1034	0.002703482376
1035	0.002701606198
1036	0.002701604703
1037	0.002699176648
1038	0.002697234653
1039	0.002695002008
1040	0.002694154268
1041	0.002692360994
1042	0.002690910373
1043	0.002688719465
1044	0.00268663576
1045	0.002685019072
1046	0.002683733653
1047	0.002681784496
1048	0.002680452949
1049	0.002678770718
1050	0.002676601199
1051	0.00267433651
1052	0.00267239482
1053	0.002670444918
1054	0.002669384884
1055	0.002667840689
1056	0.002666172365
1057	0.002664519279
1058	0.002663115063
1059	0.002661638407
1060	0.00266014782
1061	0.002658804213
1062	0.002657428303
1063	0.002656024412
1064	0.002653644803
1065	0.002652382933
1066	0.002650023793
1067	0.00264817882
1068	0.002646568107
1069	0.002644885301
1070	0.002642375102
1071	0.002640270141
1072	0.002638141294
1073	0.002636560775
1074	0.002635477736
1075	0.002634421313
1076	0.002632820069
1077	0.002630778635
1078	0.002629161453
1079	0.002627327327
1080	0.002624940336
1081	0.002624936601
1082	0.00262300676
1083	0.002621956159
1084	0.002620151398
1085	0.002618481604
1086	0.002616974353
1087	0.002616970457
1088	0.002615109572
1089	0.00261320629
1090	0.002611840571
1091	0.002611839351
1092	0.00261031969
1093	0.002608581419
1094	0.002608251333
1095	0.002606840685
1096	0.002604742108
1097	0.002603898235
1098	0.002601894486
1099	0.002600185583
1100	0.002599013993
1101	0.002597329447
1102	0.002595816146
1103	0.002594142968
1104	0.002592068768
1105	0.002590959321
1106	0.002589858729
1107	0.002589844638
1108	0.002587328985
1109	0.002585285681
1110	0.002583729736
1111	0.002582593629
1112	0.002581446906
1113	0.002579567049
1114	0.002579563056
1115	0.002577572786
1116	0.002575504229
1117	0.002573736732
1118	0.002572168273
1119	0.002569814607
1120	0.002568918922
1121	0.002567718741
1122	0.002566331835
1123	0.002565841807
1124	0.002564429303
1125	0.002562871728
1126	0.002561608235
1127	0.002559208971
1128	0.002557615511
1129	0.002556224908
1130	0.002555214997
1131	0.002553685004
1132	0.002553682446
1133	0.002551692195
1134	0.002550280606
1135	0.002548596345
1136	0.002546768652
1137	0.002545397074
1138	0.002544796444
1139	0.002544309225
1140	0.00254245455
1141	0.002541427478
1142	0.002540120264
1143	0.002538685595
1144	0.00253862758
1145	0.002537748318
1146	0.002536401758
1147	0.002534160296
1148	0.002533725535
1149	0.002531976945
1150	0.002530975128
1151	0.00252914986
1152	0.002528379898
1153	0.00252629917
1154	0.002526276926
1155	0.002524814199
1156	0.002523924676
1157	0.002522420572
1158	0.002522419719
1159	0.00252019911
1160	0.00251845134
1161	0.002516690307
1162	0.002515613269
1163	0.002514054803
1164	0.002513008612
1165	0.002511002146
1166	0.002510242889
1167	0.002508906355
1168	0.002507259461
1169	0.002505983942
1170	0.002504986749
1171	0.002504158453
1172	0.002503062437
1173	0.002501868709
1174	0.002500744175
1175	0.002498995356
1176	0.002498193587
1177	0.00249644003
1178	0.002494960117
1179	0.002492550837
1180	0.002491240374
1181	0.002489303553
1182	0.002487810122
1183	0.002485745421
1184	0.002484890196
1185	0.002483367501
1186	0.002482141142
1187	0.002481001586
1188	0.002479825757
1189	0.002478900736
1190	0.002478211881
1191	0.002477226446
1192	0.002475828184
1193	0.002474022369
1194	0.002472840094
1195	0.002471834846
1196	0.002470760458
1197	0.002469537096
1198	0.002468063509
1199	0.002466455988
1200	0.0024650166
1201	0.002464299848
1202	0.002464291217
1203	0.002463108698
1204	0.002463099532
1205	0.002461146906
1206	0.002459462709
1207	0.002457845875
1208	0.002456047514
1209	0.002454014007
1210	0.002453812184
1211	0.00245285944
1212	0.002450899688
1213	0.002449098477
1214	0.002447924058
1215	0.002447048202
1216	0.002445276203
1217	0.002443856803
1218	0.002442852932
1219	0.002442846623
1220	0.002441440629
1221	0.002439917698
1222	0.002439212437
1223	0.00243736967
1224	0.002435657292
1225	0.002434019083
1226	0.002432599676
1227	0.002431607539
1228	0.002429939947
1229	0.002427988588
1230	0.002426545987
1231	0.002425344252
1232	0.002424006139
1233	0.002422360812
1234	0.002420158509
1235	0.002418671849
1236	0.00241690579
1237	0.002415388905
1238	0.002414317287
1239	0.002413267765
1240	0.002411655276
1241	0.002411431033
1242	0.002409659741
1243	0.002407640847
1244	0.002406586883
1245	0.002405932674
1246	0.002404195138
1247	0.002403165426
1248	0.002401823473
1249	0.00240005021
1250	0.002397924886
1251	0.002397172273
1252	0.002396277693
1253	0.002394598724
1254	0.002393160415
1255	0.00239160703
1256	0.002390238676
1257	0.002388509182
1258	0.002387769941
1259	0.002386678529
1260	0.002385001629
1261	0.002384998496
1262	0.002383499139
1263	0.00238293608
1264	0.00238181563
1265	0.002380010986
1266	0.002378940241
1267	0.002377926335
1268	0.002376594249
1269	0.002374972319
1270	0.002373958646
1271	0.00237285719
1272	0.002372100157
1273	0.002370559542
1274	0.002369181327
1275	0.002367599713
1276	0.002366211817
1277	0.002365276868
1278	0.002364348233
1279	0.002362678482
1280	0.002361391158
1281	0.002361389334
1282	0.002360209587
1283	0.002358629168
1284	0.002357565395
1285	0.002356232315
1286	0.002354939524
1287	0.002353822691
1288	0.002353039795
1289	0.002351618092
1290	0.002350811248
1291	0.002349276102
1292	0.002348333137
1293	0.002347651128
1294	0.002346133209
1295	0.002344940987
1296	0.002342491373
1297	0.00234089944
1298	0.002339481701
1299	0.002338360157
1300	0.002337092624
1301	0.00233593746
1302	0.002334980396
1303	0.002333410534
1304	0.002332257037
1305	0.00233080429
1306	0.002329282914
1307	0.002327848078
1308	0.002326927211
1309	0.002326264592
1310	0.002326263534
1311	0.002325323205
1312	0.002323004273
1313	0.002321651969
1314	0.002320773152
1315	0.002320223984
1316	0.002318856685
1317	0.002317847309
1318	0.002316463158
1319	0.002315130537
1320	0.002313692891
1321	0.002313066433
1322	0.002312475715
1323	0.002311180105
1324	0.002310042668
1325	0.002308694891
1326	0.002307790759
1327	0.002306746877
1328	0.002304813204
1329	0.002303030575
1330	0.00230115963
1331	0.002300063575
1332	0.00229925795
1333	0.002298535012
1334	0.002297276863
1335	0.002296097539
1336	0.002294713772
1337	0.002293321672
1338	0.002292064579
1339	0.002291231174
1340	0.002289655966
1341	0.002288368377
1342	0.002286911728
1343	0.002285426451
1344	0.002284905917
1345	0.002283166452
1346	0.00228215798
1347	0.002280843932
1348	0.002279905498
1349	0.0022791228
1350	0.002278010129
1351	0.002277603401
1352	0.002275799502
1353	0.002274674059
1354	0.002273775915
1355	0.002273048163
1356	0.00227224306
1357	0.002270883214
1358	0.002269728578
1359	0.002269007129
1360	0.002268421854
1361	0.002267909591
1362	0.00226714569
1363	0.002265781842
1364	0.002264152743
1365	0.00226315617
1366	0.002261921445
1367	0.002260460385
1368	0.002259279041
1369	0.002258009221
1370	0.002256780103
1371	0.002255388541
1372	0.002254376163
1373	0.002253477381
1374	0.002252196297
1375	0.002250951633
1376	0.002249925017
1377	0.002249648003
1378	0.002249087714
1379	0.002247687048
1380	0.002246510235
1381	0.002245371083
1382	0.00224424785
1383	0.002242839331
1384	0.002242017096
1385	0.002241052587
1386	0.002240564835
1387	0.002239671232
1388	0.002238887653
1389	0.002237515783
1390	0.002236613342
1391	0.00223493457
1392	0.002233894698
1393	0.002232761817
1394	0.002231841
1395	0.002230551767
1396	0.002229662439
1397	0.002228698364
1398	0.002227241805
1399	0.002226416952
1400	0.002225407756
1401	0.002224685959
1402	0.002223589247
1403	0.002222491618
1404	0.002221683827
1405	0.002220928639
1406	0.00221923864
1407	0.002218085905
1408	0.002217065541
1409	0.002216180709
1410	0.002215567221
1411	0.002214456073
1412	0.00221347412
1413	0.002212130457
1414	0.00221081122
1415	0.002209793656
1416	0.00220886692
1417	0.002207871432
1418	0.002206577197
1419	0.00220571175
1420	0.002204600387
1421	0.002203498441
1422	0.002202795712
1423	0.002202016328
1424	0.002200868957
1425	0.002200086395
1426	0.002198682818
1427	0.002197514282
1428	0.002196045754
1429	0.002195281102
1430	0.002194549377
1431	0.002193158527
1432	0.002192444948
1433	0.002191672405
1434	0.002190038693
1435	0.00218926288
1436	0.002188272786
1437	0.002186927623
1438	0.002185396091
1439	0.00218492638
1440	0.002183893412
1441	0.002182543204
1442	0.002181251289
1443	0.002180439303
1444	0.002179508011
1445	0.002178459658
1446	0.002177947863
1447	0.002177459592
1448	0.002175995702
1449	0.002174967681
1450	0.002173690797
1451	0.002172584005
1452	0.002171227466
1453	0.002170702014
1454	0.002169376527
1455	0.002168077976
1456	0.002167272837
1457	0.002166514837
1458	0.002164590122
1459	0.002164509141
1460	0.002164211766
1461	0.002163169851
1462	0.002162031999
1463	0.002160908219
1464	0.002160009829
1465	0.002158546471
1466	0.002157861895
1467	0.002157025342
1468	0.002155932645
1469	0.002155924113
1470	0.002154594632
1471	0.002153409707
1472	0.002153307931
1473	0.002152568186
1474	0.002151957417
1475	0.002150409111
1476	0.002148951865
1477	0.002147759368
1478	0.002146926152
1479	0.002145625319
1480	0.002144146899
1481	0.002143370205
1482	0.002142651244
1483	0.002141430619
1484	0.002140748996
1485	0.002140018249
1486	0.002138899417
1487	0.002137928426
1488	0.002136704542
1489	0.002136189306
1490	0.002135416284
1491	0.002134709106
1492	0.002133158689
1493	0.002132106942
1494	0.002132105456
1495	0.002131302869
1496	0.002130186403
1497	0.002129556784
